filename,chroma_frequency,sp_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc,label
394_kamyon.wav,0.6563953161239624,435.0613426198964,887.0681774274462,696.3897705078125,0.013344093605324073,4.913626194000244,kamyon
394_truck.wav,0.61440110206604,849.9918592902732,773.7795054067858,1568.0857340494792,0.055083098234953706,-0.08544447273015976,kamyon
395_kamyon.wav,0.6069870591163635,444.1956869738707,885.212925059505,706.1594645182291,0.014006438078703705,5.220737457275391,kamyon
395_truck.wav,0.6144475936889648,847.900881489069,773.2309590531266,1565.8925374348958,0.05369285300925926,-0.10175227373838425,kamyon
396_kamyon.wav,0.6426165699958801,465.59516342998825,934.2531374959574,719.9167887369791,0.015324345341435185,5.011801719665527,kamyon
396_truck.wav,0.6057073473930359,856.0317876057153,777.6221660246805,1574.017333984375,0.053943775318287035,-0.09895110130310059,kamyon
397_kamyon.wav,0.6430197954177856,471.3147163777904,942.9072570138254,731.3812255859375,0.014374909577546295,5.12349796295166,kamyon
397_truck.wav,0.612807035446167,850.2250825777128,776.8531410411747,1569.5810953776042,0.054524739583333336,-0.10781837999820709,kamyon
398_kamyon.wav,0.6290627717971802,480.49711525048235,954.1113606391642,742.2475179036459,0.015760633680555556,4.899500846862793,kamyon
398_truck.wav,0.6080671548843384,850.2929445345673,772.5409823923496,1566.1916097005208,0.053342466001157406,-0.08025941997766495,kamyon
399_kamyon.wav,0.6466900706291199,643.4212883729489,1159.0789013354772,982.7016194661459,0.021430121527777776,5.500990390777588,kamyon
399_truck.wav,0.617981493473053,851.1090127954446,777.1634060712241,1570.3287760416667,0.05459029586226852,-0.09714434295892715,kamyon
39_kamyon.wav,0.6674224734306335,418.7707685003201,1041.830543113081,565.6453450520834,0.01083939163773148,3.2982099056243896,kamyon
39_truck.wav,0.608203113079071,849.9747251837289,770.1913960510069,1567.1885172526042,0.05348940248842592,-0.08926030248403549,kamyon
3_kamyon.wav,0.5529142022132874,461.775035112024,1187.3735610408567,501.4943440755208,0.012236418547453705,3.1122426986694336,kamyon
3_kamyon3.wav,0.33289119601249695,1330.1702746765948,1824.0586479967683,2447.00927734375,0.05208559389467592,-4.831342697143555,kamyon
3_kamyon5.wav,0.5513755679130554,1624.8313523175411,1738.0473243256056,3062.1012369791665,0.08250144675925926,-0.3738434910774231,kamyon
3_truck.wav,0.6031361222267151,852.5528483245565,771.7039831520766,1570.2290852864583,0.05369511357060185,-0.0924578607082367,kamyon
400_kamyon.wav,0.6365790367126465,497.4288427145126,960.4539350252867,786.7594401041666,0.016097457320601853,5.491147041320801,kamyon
400_truck.wav,0.6111195683479309,850.1129873245803,776.4659395702149,1568.3848063151042,0.053460015190972224,-0.07505538314580917,kamyon
401_kamyon.wav,0.6640318632125854,462.2401312536174,913.8785556831817,747.1822102864584,0.01364700882523148,5.306219577789307,kamyon
401_truck.wav,0.607862114906311,850.6566820415818,771.7979568150449,1566.8894449869792,0.05408619068287037,-0.09372208267450333,kamyon
402_kamyon.wav,0.6575072407722473,457.1279999622571,900.2306668534075,739.0574137369791,0.014560275607638888,5.102329730987549,kamyon
402_truck.wav,0.6156231164932251,848.871452794181,772.5394024825083,1567.2882080078125,0.05415626808449074,-0.11042842268943787,kamyon
403_kamyon.wav,0.5829741358757019,415.23312345452763,874.501212249895,671.4670817057291,0.011867947048611112,5.307437896728516,kamyon
